"emp_no","first_name","last_name","title","from_date","to_date"
494558,"Yonghong","Farrar","Staff","1999-03-23","9999-01-01"
494563,"Dulce","Chiodo","Senior Staff","1994-06-29","9999-01-01"
494563,"Dulce","Chiodo","Staff","1989-06-29","1994-06-29"
494567,"Jinya","Luca","Staff","1997-09-21","9999-01-01"
494569,"Rimli","Tanemo","Senior Staff","1996-03-29","9999-01-01"
494569,"Rimli","Tanemo","Staff","1990-03-30","1996-03-29"
494571,"Jaroslava","Dusink","Staff","1994-03-09","2002-06-02"
494572,"Arup","Ouhyoung","Engineer","1996-10-04","9999-01-01"
494574,"Gudjon","Renear","Senior Engineer","1985-07-23","9999-01-01"
494575,"Kamran","Bresenham","Engineer","1991-12-30","1996-06-16"
494583,"Lalit","Stenning","Engineer","1995-04-21","9999-01-01"
494584,"Jianhao","Reeker","Engineer","1997-01-01","9999-01-01"
494585,"Tomokazu","Erie","Engineer","1988-03-18","1994-03-18"
494585,"Tomokazu","Erie","Senior Engineer","1994-03-18","9999-01-01"
494586,"Youngkon","Bala","Senior Engineer","1989-05-17","9999-01-01"
494587,"Amstein","Bridgland","Engineer","1988-05-04","1993-05-04"
494587,"Amstein","Bridgland","Senior Engineer","1993-05-04","9999-01-01"
494589,"Dzung","Suomi","Engineer","1999-09-02","9999-01-01"
494591,"Kristina","Murtha","Senior Staff","1996-12-26","9999-01-01"
494591,"Kristina","Murtha","Staff","1990-12-27","1996-12-26"
494599,"Gro","Chepyzhov","Engineer","1996-02-06","2001-12-05"
494608,"Minghong","Schreiter","Staff","1994-07-30","9999-01-01"
494609,"Basim","Rousseau","Technique Leader","1992-06-22","1999-04-20"
494610,"Arie","Mandelberg","Senior Engineer","1989-07-17","9999-01-01"
494615,"Qiwen","Huhdanpaa","Technique Leader","1987-02-06","1992-12-23"
494616,"Steve","Massonet","Engineer","1999-06-03","2001-03-05"
494619,"Chrisa","Beutelspacher","Engineer","2000-01-27","2000-05-17"
494627,"Ramalingam","Schmittgen","Engineer","1991-11-15","1996-11-14"
494627,"Ramalingam","Schmittgen","Senior Engineer","1996-11-14","9999-01-01"
494634,"Garnet","Coombs","Engineer","1991-02-19","1996-02-19"
494634,"Garnet","Coombs","Senior Engineer","1996-02-19","9999-01-01"
494636,"Yuriy","Bernatsky","Engineer","1994-05-03","9999-01-01"
494642,"Yishai","Siksek","Assistant Engineer","1987-10-14","1995-10-14"
494642,"Yishai","Siksek","Engineer","1995-10-14","9999-01-01"
494644,"Steen","Langford","Engineer","1999-07-25","9999-01-01"
494646,"Kristof","Huttel","Engineer","1998-06-23","2002-05-29"
494648,"Junichi","Bahk","Senior Staff","1993-11-24","9999-01-01"
494648,"Junichi","Bahk","Staff","1986-11-24","1993-11-24"
494662,"Koldo","Wroclawski","Technique Leader","1986-04-19","1988-09-12"
494665,"Ziyad","Baaz","Senior Staff","2000-02-10","9999-01-01"
494665,"Ziyad","Baaz","Staff","1993-02-09","2000-02-10"
494682,"Subhash","Hiltgen","Senior Staff","2001-04-12","9999-01-01"
494682,"Subhash","Hiltgen","Staff","1992-04-12","2001-04-12"
494683,"Leucio","Waschkowski","Senior Staff","1999-11-21","9999-01-01"
494683,"Leucio","Waschkowski","Staff","1994-11-21","1999-11-21"
494692,"Adamantios","Pehl","Senior Staff","1994-01-06","9999-01-01"
494692,"Adamantios","Pehl","Staff","1987-01-06","1994-01-06"
494693,"Xumin","Karner","Staff","1996-09-18","1998-05-28"
494695,"Mansur","Tanemo","Senior Staff","2000-12-07","9999-01-01"
494695,"Mansur","Tanemo","Staff","1993-12-07","2000-12-07"
494697,"Uma","Gladwell","Engineer","1999-07-09","9999-01-01"
494708,"Yuguang","Bonifati","Senior Staff","1990-10-14","9999-01-01"
494710,"Aris","Rusterholz","Senior Staff","1997-10-29","9999-01-01"
494710,"Aris","Rusterholz","Staff","1990-10-29","1997-10-29"
494714,"Shaowen","Coney","Senior Staff","1994-04-17","9999-01-01"
494714,"Shaowen","Coney","Staff","1988-04-17","1994-04-17"
494722,"Joydip","Bhattacharjee","Senior Staff","1991-10-06","9999-01-01"
494722,"Joydip","Bhattacharjee","Staff","1986-10-06","1991-10-06"
494726,"Hitomi","Bratsberg","Senior Staff","1989-01-01","9999-01-01"
494736,"Mototsugu","Picht","Engineer","1991-07-05","1999-07-05"
494736,"Mototsugu","Picht","Senior Engineer","1999-07-05","9999-01-01"
494741,"Shim","Hettesheimer","Engineer","1994-09-18","9999-01-01"
494743,"Souichi","Thummel","Technique Leader","1988-08-07","9999-01-01"
494750,"Shigeaki","Compeau","Staff","1998-03-30","9999-01-01"
494759,"Arlette","Thummel","Senior Staff","1995-11-28","9999-01-01"
494759,"Arlette","Thummel","Staff","1987-11-28","1995-11-28"
494761,"Eldridge","Ramaiah","Technique Leader","1988-03-30","2000-03-07"
494763,"Woody","Bazelow","Engineer","1986-10-14","1995-10-14"
494763,"Woody","Bazelow","Senior Engineer","1995-10-14","9999-01-01"
494767,"Izaskun","Ghandeharizadeh","Senior Staff","1999-06-11","9999-01-01"
494767,"Izaskun","Ghandeharizadeh","Staff","1993-06-11","1999-06-11"
494768,"Juichirou","Lovengreen","Staff","1999-12-16","9999-01-01"
494769,"Takahiro","Peek","Senior Staff","1993-07-24","9999-01-01"
494773,"Masako","Zlotek","Engineer","1986-12-29","1987-03-27"
494775,"Surveyors","Ramamoorthy","Senior Engineer","1989-10-07","9999-01-01"
494776,"Bilhanan","Schmittgen","Engineer","1986-05-20","1994-05-20"
494776,"Bilhanan","Schmittgen","Senior Engineer","1994-05-20","9999-01-01"
494778,"Remzi","Nittel","Engineer","1989-03-30","1995-03-30"
494778,"Remzi","Nittel","Senior Engineer","1995-03-30","9999-01-01"
494781,"Khaled","Rosenbaum","Staff","1989-04-02","1996-02-14"
494783,"Yunming","Swab","Senior Engineer","1986-06-11","9999-01-01"
494784,"Danae","Thorelli","Staff","1996-02-10","1999-10-31"
494785,"Odysseas","Baaz","Assistant Engineer","1995-11-27","2000-11-26"
494785,"Odysseas","Baaz","Engineer","2000-11-26","9999-01-01"
494787,"Godehard","Reinhart","Engineer","1996-10-31","1998-03-15"
494788,"Kamakshi","Baig","Engineer","1999-12-18","9999-01-01"
494792,"Alois","Kadhim","Engineer","1987-08-28","1995-08-28"
494792,"Alois","Kadhim","Senior Engineer","1995-08-28","9999-01-01"
494793,"Shao","Gecsei","Engineer","1997-12-07","9999-01-01"
494794,"Danel","Lindenbaum","Engineer","1999-05-21","9999-01-01"
494798,"Amabile","Openshaw","Engineer","1986-10-09","1994-10-09"
494798,"Amabile","Openshaw","Senior Engineer","1994-10-09","9999-01-01"
494802,"Irena","Domenig","Senior Engineer","1993-01-02","9999-01-01"
494804,"Menkae","Mandell","Senior Staff","1994-02-08","9999-01-01"
494804,"Menkae","Mandell","Staff","1987-02-08","1994-02-08"
494807,"Marc","Simkin","Senior Staff","1994-09-15","9999-01-01"
494807,"Marc","Simkin","Staff","1987-09-15","1994-09-15"
494813,"Sachio","Marwedel","Engineer","1987-02-10","1993-02-09"
494813,"Sachio","Marwedel","Senior Engineer","1993-02-09","9999-01-01"
494815,"Nirmal","Georgakopoulos","Senior Staff","2000-08-27","9999-01-01"
494815,"Nirmal","Georgakopoulos","Staff","1994-08-28","2000-08-27"
494816,"Kamran","Miyakawa","Senior Staff","1998-11-05","9999-01-01"
494820,"Bader","Takkinen","Senior Staff","1996-01-11","9999-01-01"
494820,"Bader","Takkinen","Staff","1989-01-10","1996-01-11"
494822,"Naftaly","Luga","Senior Staff","1992-11-10","9999-01-01"
494822,"Naftaly","Luga","Staff","1987-11-11","1992-11-10"
494828,"Etsuo","Brattka","Engineer","1999-10-18","2001-03-09"
494831,"Christoph","Kuhnemann","Senior Engineer","1997-05-29","9999-01-01"
494832,"Aloys","Wissmann","Engineer","1989-05-10","1997-05-10"
494832,"Aloys","Wissmann","Senior Engineer","1997-05-10","9999-01-01"
494833,"Francesca","Michaeli","Engineer","1991-06-17","1996-06-16"
494833,"Francesca","Michaeli","Senior Engineer","1996-06-16","9999-01-01"
494834,"Debatosh","Karcich","Staff","1997-08-29","9999-01-01"
494835,"Yongqiao","Compeau","Senior Staff","1995-12-31","9999-01-01"
494835,"Yongqiao","Compeau","Staff","1987-12-31","1995-12-31"
494845,"Nathan","Turnbull","Engineer","1992-08-17","1994-01-25"
494849,"Jouni","Pillow","Senior Staff","2001-03-11","9999-01-01"
494849,"Jouni","Pillow","Staff","1996-03-11","2001-03-11"
494853,"Yechiam","Lunt","Senior Staff","2002-06-21","9999-01-01"
494853,"Yechiam","Lunt","Staff","1995-06-21","2002-06-21"
494854,"Wilmer","Ranze","Senior Staff","1997-04-19","9999-01-01"
494854,"Wilmer","Ranze","Staff","1992-04-19","1997-04-19"
494857,"Steve","Morrey","Senior Engineer","1987-09-05","1999-10-30"
494858,"Krisda","Otillio","Senior Staff","2000-07-02","9999-01-01"
494858,"Krisda","Otillio","Staff","1995-07-03","2000-07-02"
494860,"Krassimir","Picco","Staff","1985-09-27","1987-07-18"
494862,"Subhada","Bodoff","Assistant Engineer","1999-12-17","9999-01-01"
494867,"Kellie","Chenney","Engineer","1998-10-31","2000-02-17"
494872,"Tomofumi","Picaronny","Staff","1999-08-13","9999-01-01"
494877,"Kwangjo","Rodiger","Engineer","1993-01-06","1997-12-05"
494881,"Zhongwei","Peres","Assistant Engineer","1993-08-28","1999-08-28"
494881,"Zhongwei","Peres","Engineer","1999-08-28","9999-01-01"
494884,"Somnath","Ratnaker","Staff","1994-07-03","9999-01-01"
494885,"Demin","Eterovic","Senior Staff","1999-03-10","9999-01-01"
494891,"Goa","Cappelli","Engineer","1991-02-24","1999-02-24"
494891,"Goa","Cappelli","Senior Engineer","1999-02-24","9999-01-01"
494893,"Tesuya","Lampe","Technique Leader","1999-01-16","9999-01-01"
494897,"Pradeep","Sury","Engineer","1990-06-01","1995-06-01"
494897,"Pradeep","Sury","Senior Engineer","1995-06-01","9999-01-01"
494898,"Randy","Ferriere","Senior Staff","1993-06-06","9999-01-01"
494898,"Randy","Ferriere","Staff","1988-06-06","1993-06-06"
494899,"Magy","Orlowski","Engineer","1988-07-07","1995-07-08"
494899,"Magy","Orlowski","Senior Engineer","1995-07-08","9999-01-01"
494903,"Elzbieta","Hartvigsen","Staff","1998-02-16","2000-02-03"
494906,"Qingxiang","Bisiani","Senior Staff","1985-04-26","9999-01-01"
494909,"Genta","Liedekerke","Senior Staff","1995-10-10","9999-01-01"
494909,"Genta","Liedekerke","Staff","1990-10-10","1995-10-10"
494913,"Parviz","Hitomi","Senior Engineer","2000-01-07","9999-01-01"
494919,"Marit","Heering","Senior Engineer","1991-07-14","9999-01-01"
494922,"Saddek","McDermid","Engineer","1994-04-03","1995-07-23"
494923,"Gudjon","Pardalos","Assistant Engineer","1988-12-31","1996-01-01"
494923,"Gudjon","Pardalos","Engineer","1996-01-01","9999-01-01"
494927,"Wojceich","Rosay","Senior Engineer","1988-11-01","9999-01-01"
494931,"Mohamadou","Mansanne","Engineer","1992-04-15","2000-04-15"
494931,"Mohamadou","Mansanne","Senior Engineer","2000-04-15","9999-01-01"
494947,"Noritoshi","Plotkin","Senior Staff","1990-04-19","9999-01-01"
494951,"Emran","Waleschkowski","Staff","1994-01-11","9999-01-01"
494953,"Gift","McConalogue","Senior Staff","1998-04-28","9999-01-01"
494953,"Gift","McConalogue","Staff","1991-04-28","1998-04-28"
494954,"Jongsuk","Ruemmler","Engineer","1997-11-09","9999-01-01"
494958,"Candido","Redmiles","Senior Staff","1985-05-28","1996-09-26"
494961,"Xumin","Denna","Engineer","1993-03-05","2000-03-05"
494961,"Xumin","Denna","Senior Engineer","2000-03-05","9999-01-01"
494963,"Shugo","Iisaka","Senior Staff","1996-09-30","9999-01-01"
494963,"Shugo","Iisaka","Staff","1988-09-30","1996-09-30"
494967,"Fox","Eiron","Senior Staff","1990-09-11","9999-01-01"
494969,"Mabry","Ullian","Assistant Engineer","1987-05-30","1993-05-29"
494969,"Mabry","Ullian","Engineer","1993-05-29","1999-05-29"
494969,"Mabry","Ullian","Senior Engineer","1999-05-29","9999-01-01"
494971,"Heng","Schaar","Engineer","1999-01-08","9999-01-01"
494972,"Hideyuki","Lally","Engineer","1991-04-30","1996-01-22"
494973,"Behnaam","Murtha","Senior Staff","2000-12-02","9999-01-01"
494973,"Behnaam","Murtha","Staff","1991-12-03","2000-12-02"
494974,"Tooru","Bamford","Engineer","1996-04-12","9999-01-01"
494976,"Zhaofang","Asrin","Engineer","1985-04-25","1993-04-25"
494976,"Zhaofang","Asrin","Senior Engineer","1993-04-25","9999-01-01"
494990,"Moon","Hutton","Engineer","1992-06-11","1999-05-15"
494998,"Tremaine","Pleszkun","Engineer","1997-09-10","9999-01-01"
495004,"Guozhong","Cunliffe","Technique Leader","1993-09-28","9999-01-01"
495005,"Mostafa","Businaro","Senior Engineer","1995-07-19","2001-06-11"
495006,"Fay","Cardazo","Engineer","1990-07-30","1996-07-29"
495006,"Fay","Cardazo","Senior Engineer","1996-07-29","9999-01-01"
495007,"Moni","Borovoy","Technique Leader","1986-06-05","9999-01-01"
495008,"Hatem","Zeilberger","Technique Leader","1996-06-09","9999-01-01"
495012,"Vitaly","Broder","Engineer","1989-08-14","1998-04-30"
495014,"Shaz","Murtagh","Assistant Engineer","1987-06-14","1995-06-14"
495014,"Shaz","Murtagh","Engineer","1995-06-14","9999-01-01"
495015,"Ghassan","Sudbeck","Engineer","1988-01-27","1995-01-27"
495015,"Ghassan","Sudbeck","Senior Engineer","1995-01-27","9999-01-01"
495020,"Gregory","Miculan","Engineer","1989-12-28","1994-12-28"
495020,"Gregory","Miculan","Senior Engineer","1994-12-28","9999-01-01"
495025,"Zhanqiu","Acton","Technique Leader","1999-03-22","2000-05-27"
495026,"Sachar","Barreiro","Senior Staff","1996-11-14","9999-01-01"
495026,"Sachar","Barreiro","Staff","1989-11-14","1996-11-14"
495033,"Gal","Halloran","Senior Staff","1998-10-16","9999-01-01"
495033,"Gal","Halloran","Staff","1992-10-16","1998-10-16"
495037,"Kiyotoshi","Brender","Staff","1995-03-22","9999-01-01"
495038,"Amalendu","Rotem","Senior Staff","2002-04-27","9999-01-01"
495038,"Amalendu","Rotem","Staff","1995-04-27","2002-04-27"
495042,"Maja","Chenney","Technique Leader","1985-07-18","1988-09-25"
495047,"Tetsushi","Barbanera","Senior Staff","1993-04-28","9999-01-01"
495047,"Tetsushi","Barbanera","Staff","1985-04-28","1993-04-28"
495052,"Mihalis","Matheson","Engineer","1985-11-03","1993-11-03"
495052,"Mihalis","Matheson","Senior Engineer","1993-11-03","9999-01-01"
495053,"Yongdong","Hatcliff","Staff","1988-11-18","1995-04-02"
495054,"Yurii","Einsfeld","Engineer","1986-12-24","1991-12-24"
495054,"Yurii","Einsfeld","Senior Engineer","1991-12-24","9999-01-01"
495056,"Hitomi","Zwicker","Engineer","1996-04-09","2000-01-02"
495058,"Mabhin","Keirsey","Staff","1999-10-07","9999-01-01"
495059,"Barna","Quaggetto","Engineer","1987-09-13","1994-09-13"
495059,"Barna","Quaggetto","Senior Engineer","1994-09-13","9999-01-01"
495060,"Lokesh","Soloway","Senior Engineer","1993-02-02","9999-01-01"
495061,"Wojceich","Zirintsis","Senior Staff","2001-03-01","9999-01-01"
495061,"Wojceich","Zirintsis","Staff","1994-03-01","2001-03-01"
495062,"Ortrud","Peron","Senior Staff","1999-08-19","9999-01-01"
495062,"Ortrud","Peron","Staff","1994-08-19","1999-08-19"
495063,"Yaghout","Bahr","Staff","1994-01-04","1998-02-01"
495065,"Arve","Lamparter","Senior Staff","1994-04-22","9999-01-01"
495066,"Barry","Merel","Engineer","1998-01-12","9999-01-01"
495067,"Shan","Penz","Senior Staff","1994-12-28","9999-01-01"
495067,"Shan","Penz","Staff","1986-12-28","1994-12-28"
495069,"Alain","Takkinen","Staff","1998-04-28","9999-01-01"
495071,"Genta","Hofman","Technique Leader","1989-11-22","9999-01-01"
495073,"Toshimori","Fontan","Senior Staff","1999-05-25","9999-01-01"
495073,"Toshimori","Fontan","Staff","1994-05-25","1999-05-25"
495079,"Lidong","Serra","Engineer","1998-04-04","9999-01-01"
495082,"Aiichiro","Choobineh","Staff","1995-09-05","9999-01-01"
495087,"Shaibal","Ulupinar","Senior Staff","1999-05-09","9999-01-01"
495087,"Shaibal","Ulupinar","Staff","1994-05-09","1999-05-09"
495088,"Suzette","Iisaku","Technique Leader","1986-10-24","9999-01-01"
495090,"Tianruo","Kambil","Engineer","1997-01-16","2001-04-04"
495094,"Jamaludin","Rullman","Engineer","1987-03-28","1996-03-27"
495094,"Jamaludin","Rullman","Senior Engineer","1996-03-27","9999-01-01"
495097,"Dinah","Beetstra","Senior Staff","1998-11-18","9999-01-01"
495097,"Dinah","Beetstra","Staff","1989-11-18","1998-11-18"
495100,"Uinam","Delgrange","Engineer","1985-07-09","1991-07-09"
495100,"Uinam","Delgrange","Senior Engineer","1991-07-09","2001-08-10"
495107,"George","Schiper","Staff","1998-02-12","9999-01-01"
495109,"Katsuo","Pfau","Senior Engineer","1985-06-27","1995-02-03"
495111,"Yannik","Stavenow","Engineer","1988-08-31","1997-08-31"
495111,"Yannik","Stavenow","Senior Engineer","1997-08-31","9999-01-01"
495112,"Shigeaki","Lorch","Engineer","1999-11-23","9999-01-01"
495117,"Hironobu","Masamoto","Senior Engineer","1987-06-09","9999-01-01"
495120,"Marc","Anick","Engineer","1998-09-02","9999-01-01"
495127,"Niclas","Mukaidono","Senior Staff","1995-11-16","9999-01-01"
495131,"Eldridge","Chelton","Staff","1995-04-19","9999-01-01"
495132,"Nitsan","Fiebach","Staff","1997-02-27","9999-01-01"
495135,"Miquel","Heystek","Assistant Engineer","1996-01-28","2001-01-27"
495135,"Miquel","Heystek","Engineer","2001-01-27","9999-01-01"
495136,"Barna","Sherertz","Senior Staff","1990-02-16","9999-01-01"
495140,"Lubomir","Erman","Staff","1999-01-16","9999-01-01"
495144,"Katsuo","Vidya","Staff","1999-07-30","9999-01-01"
495148,"Mingdong","Chinen","Senior Staff","1999-07-25","9999-01-01"
495148,"Mingdong","Chinen","Staff","1991-07-25","1999-07-25"
495152,"Sahrah","Lamba","Engineer","1996-09-04","9999-01-01"
495164,"Nahid","Krupka","Engineer","1993-08-16","2001-08-16"
495164,"Nahid","Krupka","Senior Engineer","2001-08-16","9999-01-01"
495173,"Brendon","Ginesta","Engineer","1991-04-20","1998-04-20"
495173,"Brendon","Ginesta","Senior Engineer","1998-04-20","9999-01-01"
495174,"Nahla","Czaja","Senior Staff","2001-01-17","9999-01-01"
495174,"Nahla","Czaja","Staff","1994-01-17","2001-01-17"
495175,"Remmert","Gini","Senior Engineer","1995-12-21","9999-01-01"
495181,"Taiji","Koshino","Engineer","1994-03-06","9999-01-01"
495183,"Dhritiman","Heping","Engineer","1987-09-07","1993-09-06"
495183,"Dhritiman","Heping","Senior Engineer","1993-09-06","9999-01-01"
495187,"Kenton","Gist","Staff","1994-06-07","1995-10-15"
495191,"Radhakrishnan","Emmart","Senior Staff","1987-10-07","9999-01-01"
495192,"Gadiel","Maliniak","Senior Staff","1996-08-13","9999-01-01"
495192,"Gadiel","Maliniak","Staff","1990-08-14","1996-08-13"
495204,"Arto","Yemenis","Staff","1985-05-07","1988-10-20"
495205,"Munehiko","Vecchi","Senior Staff","2001-08-18","9999-01-01"
495205,"Munehiko","Vecchi","Staff","1992-08-18","2001-08-18"
495206,"Uri","Puoti","Engineer","1991-03-08","2000-03-07"
495206,"Uri","Puoti","Senior Engineer","2000-03-07","9999-01-01"
495207,"Sangeeta","Mersereau","Senior Staff","2000-01-25","2001-09-27"
495207,"Sangeeta","Mersereau","Staff","1991-01-25","2000-01-25"
495216,"Jiafu","Uhrik","Senior Engineer","1986-10-30","9999-01-01"
495218,"Uli","Basawa","Senior Staff","1990-01-08","1990-04-08"
495219,"Dinah","Hambrick","Senior Staff","1993-08-18","9999-01-01"
495219,"Dinah","Hambrick","Staff","1988-08-18","1993-08-18"
495225,"Perry","Shimshoni","Engineer","1994-10-09","1999-10-09"
495225,"Perry","Shimshoni","Senior Engineer","1999-10-09","9999-01-01"
495226,"Genevieve","Salvesen","Senior Staff","2001-07-11","9999-01-01"
495226,"Genevieve","Salvesen","Staff","1993-07-11","2001-07-11"
495228,"Ramya","Selvestrel","Senior Staff","1986-04-19","1988-01-02"
495231,"Tiina","Reinhard","Engineer","1995-10-17","9999-01-01"
495233,"Vasiliy","Versino","Engineer","1999-09-09","9999-01-01"
495235,"Gregory","Rosaz","Senior Staff","1991-04-13","9999-01-01"
495235,"Gregory","Rosaz","Staff","1986-04-13","1991-04-13"
